year,month,route,stop_id,stop_name,total_boardings,latitude,longitude
2025,October,1,2530427,Williston Road at Mills Avenue,65,44.46454655929074,-73.1600798058771
2025,October,1,2562322,Downtown Transit Center,9385,44.479731,-73.214298
2025,October,1,4255578,South Burlington City Center,1074,44.465916,-73.178304
2025,October,1,4255600,Market Street at Garden Street,811,44.464424,-73.175618
2025,October,1,4255601,Market Street at Hinesburg Road,197,44.46339,-73.172066
2025,October,1,4255702,Hinesburg Road at Williston Road,86,44.465742,-73.171047
2025,October,1,805484,S. Winooski Avenue at Bank Street,2726,44.478387,-73.211225
2025,October,1,805485,Main Street at S. Winooski,1247,44.475929,-73.21056
2025,October,1,805486,Main Street at S. Union Street,1185,44.47603,-73.20863
2025,October,1,805487,Main Street at S. Willard Street,1042,44.476129,-73.205639
2025,October,1,805488,Main Street at S. Prospect Street,589,44.476288,-73.200853
2025,October,1,805490,University Heights,9935,44.47443,-73.19472
2025,October,1,805491,Dorset Street at Williston Road,129,44.46822,-73.18168
2025,October,1,805492,Dorset Street at Peoples United Bank,278,44.46717,-73.18152
2025,October,1,805493,University Mall,2553,44.46386,-73.183538
2025,October,1,805500,Williston Road at Heath Street,19,44.46633,-73.1689
2025,October,1,805501,Williston Road at Davis Parkway,19,44.46617,-73.16793
2025,October,1,805502,Williston Road at Hayden Parkway,22,44.46578,-73.16625
2025,October,1,805503,Williston Road at Elsom Parkway,16,44.46537,-73.16438
2025,October,1,805504,Williston Road at Victoria Drive,15,44.46483,-73.16207
2025,October,1,805505,Williston Road at Mills Avenue,23,44.46438,-73.16013
2025,October,1,805516,Hinesburg Road at Williston Road,465,44.46578,-73.17117
2025,October,1,805517,Hinesburg Road at Village Green Drive,146,44.46477,-73.17097
2025,October,1,805529,Dorset Street at Barnes & Noble,5527,44.466905,-73.181203
2025,October,1,805530,Williston Road at Sheraton Hotel,400,44.471703,-73.188163
2025,October,1,805531,University Heights,2888,44.474604,-73.194513
2025,October,1,805533,Main Street at S. Willard Street,77,44.47623,-73.205
2025,October,1,805534,Main Street at S Union Street,22,44.47612,-73.20933
2025,October,1,805535,Main Street at Church Street,1,44.47602,-73.21237
2025,October,1,805536,Main Street at Pine Street,2,44.47588,-73.2159
2025,October,1,805867,Main Street at Summit Street,620,44.4762026495925,-73.2025125186516
2025,October,1,805870,Main Street at Opposite Edmunds School,31,44.476195,-73.207487
2025,October,1,805875,Main Street at Opposite Summit Street,163,44.47635535963188,-73.20248690152883
2025,October,1,805895,Marshall Avenue at Harvest Lane,15,44.445714,-73.117377
2025,October,1,805896,Williston Road at N. Brownell Road,188,44.45493,-73.12297
2025,October,1,805904,Williston Road at S. Brownell Road,56,44.455,-73.12343
2025,October,1,805943,University Mall at Stop sign at Hannafords,844,44.463252,-73.183412
2025,October,1,805944,University Mall at Dorset Street,95,44.46328,-73.18093
2025,October,1,805946,Williston Road at Staples Plaza,407,44.471708,-73.188722
2025,October,1,805947,Dorset Street at Blue Mall,1935,44.46448,-73.18078
2025,October,1,805960,Williston Road at Kennedy Drive,84,44.46303,-73.15443
2025,October,1,805964,Marshall Avenue at Trader Lane,341,44.44518,-73.1158
2025,October,1,805968,Industrial Ave at White Cap Industrial Park,1,44.4613426456702,-73.1237320427928
2025,October,1,805973,Marshall Avenue at Hannafords,62,44.445047,-73.114986
2025,October,1,805974,Walmart,2105,44.442322707648174,-73.12123792821498
2025,October,1,805975,Williston Road at HoHum Motel,176,44.464255,-73.158906
2025,October,1,805976,Williston Road at Thrifty,344,44.46355,-73.1558
2025,October,1,805977,Williston Road at Victory Drive,86,44.465096,-73.162601
2025,October,1,805978,Williston Road at Pillsbury Manor,81,44.465579,-73.164727
2025,October,1,805996,Williston Road at Helena Drive,762,44.45038,-73.11262
2025,October,1,805997,Williston Road at Blair Park Road,428,44.45255,-73.11755
2025,October,1,806011,Cherry Street at Opposite 3 Cathedral Square,1,44.479106,-73.217703
2025,October,1,806045,Williston Road at Williston Liquidation Center,89,44.45728,-73.12797
2025,October,1,806064,Williston Road at Aviation Avenue,26,44.46058,-73.14902
2025,October,1,806069,University Mall at Sears,1005,44.463197,-73.18201
2025,October,1,806078,Williston Road at VT Tire,16,44.462,-73.15225
2025,October,1,806079,Williston Road at Ace Hardware,11,44.46055,-73.1492
2025,October,1,806080,Williston Road at Talent Skate Park,28,44.45882,-73.14568
2025,October,1,806081,Williston Road at Shunpike Road,13,44.45842,-73.1429
2025,October,1,806082,Williston Road at Engineers Drive,31,44.4582,-73.1327
2025,October,1,806083,Williston Road at Commerce Street,31,44.45337,-73.11968
2025,October,1,806084,Williston Road at Harvest Lane,63,44.4521,-73.11688
2025,October,1,806085,Williston Road at VT 2A,44,44.45023,-73.11262
2025,October,1,806086,VT 2A at Key Bank,58,44.44872,-73.11095
2025,October,1,806087,VT 2A at Wright Avenue,82,44.44722,-73.11105
2025,October,1,806088,VT 2A at Marshall Avenue (Ponderosa),56,44.444733,-73.112287
2025,October,1,806096,VT 2A at Connor Way,1246,44.446816,-73.110949
2025,October,1,806112,Williston Road at Miller Lane,110,44.45833,-73.13283
2025,October,1,806113,Williston Rd. at Valley Rd,160,44.45853,-73.142534
2025,October,1,806114,Williston Road at Contact Communication,55,44.45962,-73.14707
2025,October,1,806115,Williston Road at Kennedy Drive,71,44.46202,-73.15193
2025,October,1,806116,Williston Road at Stone House Commons,62,44.466486,-73.168721
2025,October,2,2562322,Downtown Transit Center,8017,44.479731,-73.214298
2025,October,2,4209790,E Allen Street at Hillside Park,193,44.4930287162322,-73.1758636133916
2025,October,2,805595,Shelburne Road at Farrell Street,140,44.450421,-73.208905
2025,October,2,805752,Pearl Street at Hungerford Terrace,1691,44.480581,-73.207105
2025,October,2,805753,Pearl Street at S. Willard Street,707,44.480612,-73.205833
2025,October,2,805754,Pearl Street at S Prospect Street (UHC),596,44.480731,-73.201381
2025,October,2,805755,Colchester Avenue at Mansfield House,1103,44.480579,-73.198914
2025,October,2,805756,Colchester Avenue at Fleming Museum,689,44.4805912625953,-73.1968665240963
2025,October,2,805757,UVM Medical Center,5376,44.4786566641105,-73.1939696441803
2025,October,2,805758,Colchester Avenue at Latham Court,193,44.482512,-73.191938
2025,October,2,805759,Colchester Avenue at Thibault Parkway,93,44.483129,-73.190514
2025,October,2,805760,Colchester Avenue at 339,59,44.484018,-73.188415
2025,October,2,805761,Colchester Avenue at Chase Street,50,44.486436,-73.186976
2025,October,2,805762,Colchester Avenue at Barrett Street,60,44.487802,-73.186696
2025,October,2,805763,Winooski Falls/Champlain Mill,524,44.49022,-73.18437
2025,October,2,805765,College Parkway at Opposite Florida Avenue,42,44.493226,-73.170992
2025,October,2,805766,Saint Michael's College,134,44.49297301724816,-73.16772697628687
2025,October,2,805767,College Parkway at Lime Kiln Road,88,44.492695,-73.163626
2025,October,2,805768,College Parkway at Fanny Allen Hospital,159,44.497364,-73.158333
2025,October,2,805769,Ethan Allen Avenue at University Lane,58,44.502994,-73.151287
2025,October,2,805770,Ethan Allen Avenue at Catamount Lane,49,44.503845,-73.150689
2025,October,2,805771,Ethan Allen Avenue at VT Public TV,68,44.50475,-73.149892
2025,October,2,805775,Ethan Allen Avenue at Opposite Green Mt. Nursing,61,44.506784,-73.145364
2025,October,2,805776,Ethan Allen Avenue at Essex Avenue (Bld. #310),44,44.50543,-73.143241
2025,October,2,805777,Pearl Street at West Street Extension,120,44.49952282479167,-73.13062824322117
2025,October,2,805778,Pearl Street at Opposite Complex 159,25,44.497858,-73.127775
2025,October,2,805779,Pearl Street at Opposite Willey's Court,12,44.4968059911076,-73.1254138552707
2025,October,2,805780,Pearl Street at KFC,24,44.496383,-73.124482
2025,October,2,805781,Pearl Street at Capital Lincoln,56,44.495081,-73.121634
2025,October,2,805782,Pearl Street at Roscoe Court (Shopping Center),60,44.494046,-73.119419
2025,October,2,805783,Pearl Street at Merchants Bank,39,44.492685,-73.11657
2025,October,2,805792,Amtrak,2279,44.4924,-73.11022
2025,October,2,805793,Lincoln Street at Brownell Library,571,44.49122,-73.11107
2025,October,2,805794,Pearl Street at Summit Street,180,44.492274,-73.1155
2025,October,2,805795,Pearl Street at Hillcrest Road (Jiffy Lube),121,44.493225,-73.117389
2025,October,2,805796,Pearl Street at Essex Junction Shopping Center.,540,44.494521,-73.120046
2025,October,2,805797,Pearl Street at Gate A Fairgrounds,471,44.4956,-73.122406
2025,October,2,805798,Pearl Street at Willey's Court,162,44.49691,-73.125335
2025,October,2,805799,Pearl Street at Complex 159,55,44.497953,-73.127588
2025,October,2,805800,Pearl Street at West Street (U-Turn),118,44.499922,-73.130796
2025,October,2,805801,Pearl Street at 197 Pearl Inc.,56,44.50076,-73.132168
2025,October,2,805802,Pearl Street at Contois Music,80,44.501798,-73.133839
2025,October,2,805803,Pearl Street at 241 Pearl Apartments,140,44.502877,-73.135618
2025,October,2,805804,Pearl Street at Susie Wilson Road,508,44.504157,-73.139286
2025,October,2,805805,Ethan Allen Avenue at Laurette Drive,194,44.504828,-73.142164
2025,October,2,805806,Ethan Allen Avenue at Green Mtn. Nursing,114,44.506969,-73.145567
2025,October,2,805808,Ethan Allen Avenue at Sloane Hall,136,44.50465687088816,-73.15017664095814
2025,October,2,805809,Ethan Allen Avenue at Catamount Lane,264,44.503856,-73.150807
2025,October,2,805810,Ethan Allen Avenue at Barnes Avenue,418,44.502712,-73.15154
2025,October,2,805811,College Parkway at Cumberland Farms,352,44.497571,-73.158398
2025,October,2,805812,College Parkway at Johnson Avenue,210,44.496917,-73.15976
2025,October,2,805813,College Parkway at Campus Rd. (Saint Mikes East Entrance),166,44.4948981253552,-73.1618200255496
2025,October,2,805814,Saint Michael's College,126,44.49346454402722,-73.16288269076387
2025,October,2,805815,College Parkway at Campus Rd. (Saint Mikes West Entrance),946,44.493114,-73.166998
2025,October,2,805816,College Parkway at Florida Avenue,122,44.493376,-73.171038
2025,October,2,805817,E Allen Street at Dion Street,456,44.4932242751315,-73.1756392046093
2025,October,2,805819,Spinner Place/ Champlain Mill,4001,44.4903075657594,-73.1848931831459
2025,October,2,805820,Colchester Avenue at Barrett Street,1029,44.48766,-73.186825
2025,October,2,805821,Colchester Avenue at Opposite Chase Street,921,44.486574,-73.187045
2025,October,2,805822,Colchester Avenue at Nash Place,306,44.483724,-73.189341
2025,October,2,805823,Colchester Avenue at UVM Trinty Campus,566,44.482849,-73.191372
2025,October,2,805824,Colchester Avenue at Mansfield Avenue,582,44.480697,-73.198467
2025,October,2,805825,Pearl Street at N. Prospect Street,608,44.480722,-73.200124
2025,October,2,805826,Pearl Street at N. Williams Street,97,44.480754,-73.203485
2025,October,2,805827,Pearl Street at N. Willard Street,41,44.480709,-73.205423
2025,October,2,805828,Pearl Street at Greene Street,51,44.480637,-73.207642
2025,October,2,805829,Pearl Street at N Union Street,41,44.480617,-73.209172
2025,October,2,805886,Pearl Street at Hillcrest Road,58,44.49273,-73.116386
2025,October,2,805954,Pearl Street at N Winooski Avenue,3115,44.48046,-73.21053
2025,October,2,805957,Global Foundries,54,44.4786702168911,-73.1009221958775
2025,October,2,806001,Colchester Avenue at VAS Clinic,481,44.480738,-73.197324
2025,October,2,806013,College Parkway at Camp Johnson,177,44.49880348515874,-73.1559835326247
2025,October,2,806027,Fort Ethan Allen/Elly-Long Music Building,261,44.505446,-73.149362
2025,October,2,806031,Abenaki Way at CCV,388,44.4914,-73.18188
2025,October,2,806048,Ethan Allen Avenue at Winooski Road (#310),81,44.5056706154035,-73.143589963389
2025,October,2,806067,E Allen Street at Gadues Dry Cleaning,675,44.492057,-73.180731
2025,October,2,806068,Abenaki Way at Opposite CCV,281,44.49057554288402,-73.18206826541565
2025,October,2,806130,Ethan Allen Avenue at Rt. 15,109,44.504827,-73.142277000000007
2025,October,4,805792,Amtrak,219,44.4924,-73.11022
2025,October,4,805830,Main Street at Densmore Drive,7,44.49475,-73.10395
2025,October,4,805832,Main Street at Fairview Drive,2,44.49922,-73.09823
2025,October,4,805833,Main Street at #25,2,44.503347,-73.093617
2025,October,4,805835,Essex Way at Post Office,16,44.507432,-73.078932
2025,October,4,805836,Center Road at Essex Way,10,44.510195,-73.078172
2025,October,4,805837,Route 15 at Saybrook Road,2,44.510361,-73.074694
2025,October,4,805838,Route 15 at Sunset Drive,6,44.51062,-73.06947
2025,October,4,805839,Route 15 at Opposite Essex Square,6,44.51078,-73.06588
2025,October,4,805840,Essex Center,3,44.51147,-73.06085
2025,October,4,805841,Route 15 at Essex Town Public Works,5,44.51088,-73.05813
2025,October,4,805842,Sand Hill Road at Opposite Champlain Farms,7,44.50812,-73.05488
2025,October,4,805843,Sand Hill Road at Essex Town Park,4,44.50738,-73.05433
2025,October,4,805844,Sand Hill Road at Cemetery Road,7,44.506594,-73.05374
2025,October,4,805845,Sand Hill Road at Foster Road,15,44.504439,-73.052051
2025,October,4,805846,Sand Hill Road at Founders Road,10,44.5021,-73.05018
2025,October,4,805847,Sand Hill Road at Opposite Maple Lawn Drive,4,44.50037,-73.04912
2025,October,4,805848,Sand Hill Road at Lasalle Road,1,44.49745,-73.04948
2025,October,4,805849,Sand Hill Road at Allen Martin Drive,2,44.49456377283386,-73.04960400944452
2025,October,4,805851,Sand Hill Road at Opposite Offset House,1,44.4912,-73.05018
2025,October,4,805852,Sand Hill Road at Oak Park,3,44.48924603059581,-73.05032915099912
2025,October,4,805854,River Road at #213,1,44.47903,-73.05348
2025,October,4,805855,River Road at #195,15,44.47912,-73.05692
2025,October,4,805856,River Road at Greenfield Road,13,44.47912,-73.0587
2025,October,4,805857,River Road at #157,3,44.47962,-73.0638
2025,October,4,805860,River Road at Valleyview Drive,1,44.483526,-73.079358
2025,October,4,805861,Maple Street at Rivendell Drive,2,44.484747,-73.096712
2025,October,4,805862,Maple Street at Lawton School,4,44.48602,-73.0998
2025,October,4,805863,Maple Street at Mansfield Avenue,2,44.48803,-73.10397
2025,October,4,805865,Maple Street at East Street,4,44.489608,-73.107468
2025,October,4,805866,Maple Street at Railroad Street (Bushey's Sunoco),2,44.49012,-73.10942
2025,October,4,805887,Sand Hill Road at Greenbriar Road,7,44.485313462223864,-73.04992254389322
2025,October,4,805913,Educational Drive at Main Street,73,44.494117,-73.106157
2025,October,4,805914,Essex Experience at McDonalds,84,44.5076267390293,-73.0860646551367
2025,October,4,805915,Sand Hill Road at Tanglewood Road,11,44.5057,-73.053
2025,October,4,805916,River Road at Pinewood Plaza,3,44.48340130629136,-73.08151838214587
2025,October,4,806006,Essex Experience,47,44.507,-73.08072
2025,October,4,806012,River Road at Citgo,6,44.483426,-73.084564
2025,October,4,806037,Main Street at Brickyard Road,4,44.495989,-73.102014
2025,October,4,806038,River Road at Maple Street,3,44.48417,-73.09515
2025,October,4,806070,River Road at Opposite #30,3,44.48357,-73.08663
2025,October,5,2562322,Downtown Transit Center,2621,44.479731,-73.214298
2025,October,5,2573649,194 St Paul Street (Eagles Landing),89,44.474220989280326,-73.21381420717712
2025,October,5,4251888,Champlain Parkway at Home Ave,337,44.45162405,-73.217689578
2025,October,5,4251889,Champlain Parkway at Flynn Ave,198,44.455390433,-73.217056133
2025,October,5,4251891,Pine Street at Kilburn Street,96,44.470969443,-73.21518026
2025,October,5,4254428,Pearl Street at Opposite North Champlain Street,1,44.480227,-73.218169
2025,October,5,805484,S. Winooski Avenue at Bank Street,267,44.478387,-73.211225
2025,October,5,805536,Main Street at Pine Street,2,44.47588,-73.2159
2025,October,5,805537,Battery Street at College Street,113,44.4766,-73.21867
2025,October,5,805538,Battery Street at Cherry Street,20,44.47899973630009,-73.21883190406265
2025,October,5,805665,Maple Street at St Paul Street,95,44.473688,-73.213657
2025,October,5,805724,Opposite 230 St Paul Street,126,44.4725758663786,-73.21387942650665
2025,October,5,805726,Pine Street Opposite Pine Place (Old Greyhound),48,44.469792,-73.215209
2025,October,5,805727,Pine Street at Opposite Howard Street,43,44.46707,-73.215043
2025,October,5,805728,Pine Street at Burlington Electric Dept.,75,44.463529,-73.214778
2025,October,5,805729,Pine Street at Opposite Birchcliff Parkway,41,44.459138,-73.214493
2025,October,5,805730,Pine Street at Long Trail Phys. Therapy,45,44.457489,-73.214395
2025,October,5,805731,Howard Center,55,44.45587805178482,-73.21433236507835
2025,October,5,805732,Pine Street at Lyman Avenue,130,44.453353,-73.214448
2025,October,5,805733,Pine Street at Home Avenue,224,44.451123,-73.214484
2025,October,5,805734,Green Mountain Transit Office,7,44.450385,-73.219485
2025,October,5,805738,Opposite Howard Center,257,44.456046,-73.214158
2025,October,5,805739,Champlain School (Pine Street),192,44.45695374427129,-73.21422196016476
2025,October,5,805740,Pine Street at Birchcliff Parkway,156,44.459553,-73.214401
2025,October,5,805745,Pine Street at Locust Street,490,44.462799,-73.214615
2025,October,5,805746,Pine Street at Howard Street,212,44.467066,-73.214898
2025,October,5,805747,230 St Paul Street,276,44.472639,-73.213734
2025,October,5,805906,S. Winooski Avenue at King Street,83,44.475317956005064,-73.21098945119671
2025,October,5,805918,Pine Street at Lakeside Avenue (Cumberland Farms),89,44.460789,-73.214604
2025,October,6,2562322,Downtown Transit Center,5811,44.479731,-73.214298
2025,October,6,4209791,Shelburne Road at Harrington Ave,232,44.38334592099598,-73.22639409692734
2025,October,6,4254393,Shelburne Road at Opposite Prospect Parkway,31,44.457375999999996,-73.20848
2025,October,6,805484,S. Winooski Avenue at Bank Street,989,44.478387,-73.211225
2025,October,6,805534,Main Street at S Union Street,22,44.47612,-73.20933
2025,October,6,805535,Main Street at Church Street,2,44.47602,-73.21237
2025,October,6,805536,Main Street at Pine Street,1,44.47588,-73.2159
2025,October,6,805537,Battery Street at College Street,1,44.4766,-73.21867
2025,October,6,805539,S Union Street at Adams Street,128,44.47232,-73.20881
2025,October,6,805540,S Union Street at Spruce Street,88,44.470663162357646,-73.20874371616048
2025,October,6,805541,S Union Street at Howard Street,127,44.467451748434605,-73.20807407799322
2025,October,6,805542,S Union Street at St Paul Street,107,44.465256,-73.207703
2025,October,6,805544,Shelburne Road at Opposite Hoover Street,58,44.46058,-73.20817
2025,October,6,805545,Shelburne Road at Birchcliff Parkway,33,44.45862,-73.208362
2025,October,6,805546,Shelburne Road at Burlington Subaru,21,44.456321,-73.20858
2025,October,6,805547,Shelburne Road at Ferguson Avenue,19,44.453955,-73.208797
2025,October,6,805548,Shelburne Road at Lyman Avenue,12,44.45298,-73.20883
2025,October,6,805549,Shelburne Road at Scarff Avenue,41,44.451904,-73.208988
2025,October,6,805550,Shelburne Road at Home Avenue,568,44.450357,-73.209121
2025,October,6,805551,Shelburne Road at Queen City Parkway,40,44.445006,-73.209668
2025,October,6,805552,Shelburne Road at Opposite Brewer Parkway,143,44.44257,-73.20993
2025,October,6,805553,Shelburne Road at Fayette Road,123,44.436915,-73.210534
2025,October,6,805554,Shelburne Road at Holmes Road,20,44.43293,-73.211
2025,October,6,805555,Shelburne Road at Bartlett Bay Road,10,44.42803,-73.21152
2025,October,6,805556,Shelburne Road at Harbor View Road,40,44.42382,-73.21195
2025,October,6,805557,Shelburne Road at Opposite Allen Road,33,44.42202,-73.21215
2025,October,6,805558,Shelburne Road at Pine Haven Shores Road,19,44.4188,-73.2127
2025,October,6,805559,Shelburne Road at Opposite Martindale,23,44.4167,-73.2134
2025,October,6,805560,Shelburne Road at Palmer Court,20,44.41318,-73.21455
2025,October,6,805561,Shelburne Road at Lakeview Drive,42,44.41193,-73.21497
2025,October,6,805563,Shelburne Road at Bay Road,51,44.4057,-73.21698
2025,October,6,805564,Shelburne Road at Green Mountain Kenworth,13,44.40277,-73.2179
2025,October,6,805565,Shelburne Road at Tenneybrook Square,5,44.40097,-73.21848
2025,October,6,805566,Shelburne Road at Opposite Longmeadow Drive (The Commons),45,44.3959070841938,-73.2201433163049
2025,October,6,805568,Shelburne Road at Town Office,46,44.37908,-73.22825
2025,October,6,805569,Shelburne Museum,82,44.37672,-73.22913
2025,October,6,805570,Shelburne Road at Museum Main Gate,45,44.37188,-73.23092
2025,October,6,805571,Marsett Road at Green Hills Drive,70,44.36972,-73.22888
2025,October,6,805572,Marsett Road at Maplewood Drive,40,44.36992,-73.22743
2025,October,6,805573,Marsett Road at Falls Roadd,14,44.370314,-73.224723
2025,October,6,805574,Falls Road at Shelburne Shopping Park,240,44.37948,-73.22692
2025,October,6,805576,Shelburne Road at Webster Road,56,44.38762,-73.22465
2025,October,6,805577,Shelburne Road at Dutch Mill,170,44.3937,-73.22055
2025,October,6,805578,Shelburne Road at Longmeadow Drive,173,44.39648,-73.21962
2025,October,6,805579,Shelburne Road at Opposite Tenneybrook,65,44.40157,-73.218
2025,October,6,805580,Shelburne Road at Opposite Shed Sales Antiques,54,44.40338,-73.21745
2025,October,6,805581,Shelburne Road at Executive Drive,269,44.40637,-73.2165
2025,October,6,805583,Shelburne Road at Hullcrest Road,174,44.41257684917089,-73.21445643594137
2025,October,6,805584,Shelburne Road at Juniper Ridge,99,44.41375,-73.21407
2025,October,6,805585,Shelburne Road at Martindale Road,192,44.41737,-73.21288
2025,October,6,805586,Shelburne Road at Locust Hill,163,44.41945,-73.21218
2025,October,6,805587,Shelburne Road at Allen Road,407,44.4227,-73.21175
2025,October,6,805588,Shelburne Road at Green Mtn. Drive,208,44.42875,-73.21112
2025,October,6,805589,Shelburne Road at IDX Drive,177,44.43377,-73.21058
2025,October,6,805590,Shelburne Road at Sleepquarters,128,44.4351,-73.21048
2025,October,6,805591,Shelburne Road at MacIntosh Drive,244,44.43715,-73.21028
2025,October,6,805592,Shelburne Road at Baldwin Avenue,436,44.438626,-73.210108
2025,October,6,805593,Shelburne Road at Laurel Hill Drive,329,44.441249,-73.20983
2025,October,6,805594,Shelburne Road at Lindenwood Drive,447,44.444169,-73.209501
2025,October,6,805595,Shelburne Road at Farrell Street,2136,44.450421,-73.208905
2025,October,6,805596,Shelburne Road at Hadley Road,284,44.452346,-73.208731
2025,October,6,805597,Shelburne Road at Proctor Avenue,167,44.4549625141176,-73.2084395754862
2025,October,6,805598,Shelburne Road at Kinney Drugs,158,44.456778,-73.208325
2025,October,6,805599,Shelburne Road at Clymer Street,117,44.458365,-73.208201
2025,October,6,805600,Shelburne Road at Adams Court,224,44.4615,-73.20788
2025,October,6,805601,South Union Street at Opposite Saint Paul Street,151,44.465356,-73.207568
2025,October,6,805602,S Union Street at Howard Street,87,44.4672,-73.20783
2025,October,6,805603,S Union Street at Bayview Court,35,44.46843,-73.20813
2025,October,6,805604,S Union Street at Spruce Street,29,44.470452,-73.208604
2025,October,6,805605,S Union Street at Maple Street,17,44.47378,-73.2088
2025,October,6,805606,S Union Street at Opposite King Street,10,44.47498,-73.20885
2025,October,6,805871,Shelburne Road at Flynn Avenue,43,44.455267466135794,-73.20861765878698
2025,October,6,805872,Shelburne Road at Hannaford Drive (Olive Garden),93,44.440723,-73.210134
2025,October,6,805873,Shelburne Road at Opposite Baldwin Avenue,64,44.438538,-73.210366
2025,October,6,805876,S Union Street at Opposite Bayview Street,108,44.4685615194674,-73.2083037554183
2025,October,6,805889,Falls Road at LaPlatte Circle,95,44.3722,-73.22502
2025,October,6,805906,S. Winooski Avenue at King Street,289,44.475317956005064,-73.21098945119671
2025,October,6,805907,Shelburne Road at Harbor Road,15,44.380805,-73.227544
2025,October,6,805908,Maple Street at Union Street,457,44.47377,-73.20912
2025,October,6,805911,Shelburne Road at Alfred Street,118,44.459642,-73.20808
2025,October,6,805912,Vermont Teddy Bear Factory,5,44.36152,-73.23055
2025,October,6,806011,Cherry Street at Opposite 3 Cathedral Square,1,44.479106,-73.217703
2025,October,6,806025,Shelburne Road at Bostwick Road,79,44.36995,-73.23162
2025,October,6,806028,Shelburne Road at Opposite Webster Road (Office Park),10,44.38795,-73.22467
2025,October,6,806041,5224 Shelburne Road,25,44.381457,-73.227305
2025,October,6,820638,Shelburne Road at Locust Street,94,44.463741453424014,-73.2078657103599
2025,October,7,2530430,Northgate,210,44.52018353173355,-73.26474424075396
2025,October,7,2562322,Downtown Transit Center,5377,44.479731,-73.214298
2025,October,7,2734696,Downtown BHS,1082,44.47913639404151,-73.21644467263202
2025,October,7,805607,Pearl Street at Elmwood Avenue,46,44.480451,-73.213722
2025,October,7,805610,North Street at Elmwood Avenue,200,44.48478,-73.21363
2025,October,7,805669,North Street at Opposite Murray Street,408,44.48468,-73.21585
2025,October,7,805670,North Street at N. Champlain Street,386,44.48464,-73.21755
2025,October,7,805671,North Street at Blodgett Street,259,44.48448,-73.22113
2025,October,7,805672,North Avenue at Strong Street,165,44.48555,-73.22318
2025,October,7,805673,North Avenue at Washington Street,166,44.48783,-73.22497
2025,October,7,805675,North Ave at Opposite Cambrian Rise,228,44.490374789966715,-73.22694498290925
2025,October,7,805676,North Avenue at Opposite Lakeview Cem.,66,44.49305,-73.22907
2025,October,7,805677,Opposite Burlington High School,47,44.49637,-73.23165
2025,October,7,805678,North Avenue at Beltline,23,44.50003,-73.23538
2025,October,7,805679,North Avenue at Saratoga Avenue,28,44.502521,-73.238743
2025,October,7,805680,North Avenue at Village Green,50,44.503302,-73.239826
2025,October,7,805681,North Avenue at Rite Aid,109,44.50468,-73.24163
2025,October,7,805682,Opposite Ethan Allen Shopping Center,558,44.50669307103158,-73.24436667857378
2025,October,7,805683,North Avenue at Poirier Place,208,44.508373,-73.2467
